building_id,n_obs,coverage,pct_missing,mean_load,std_load,min_load,max_load,n_zeros,primary_use,site_id,sqm,timezone,site_airtemp_coverage
Cockatoo_office_Elbert,16085,0.9168,8.32,29.8,6.91,12.78,58.17,0,Office,Cockatoo,3772.9,US/Eastern,0.9998821796759941
Cockatoo_assembly_Rodger,16082,0.9167,8.33,85.49,24.18,43.48,172.65,0,Entertainment/public assembly,Cockatoo,7621.3,US/Eastern,0.9998821796759941
Cockatoo_education_Erik,16082,0.9167,8.33,166.48,27.94,115.58,271.98,0,Education,Cockatoo,13051.8,US/Eastern,0.9998821796759941
Cockatoo_office_Giovanni,16081,0.9166,8.34,131.31,25.95,82.12,226.38,0,Office,Cockatoo,10710.6,US/Eastern,0.9998821796759941
Cockatoo_office_Jodie,16077,0.9164,8.36,52.62,11.67,27.45,94.97,0,Office,Cockatoo,2884.9,US/Eastern,0.9998821796759941
Cockatoo_education_Julia,16078,0.9164,8.36,32.87,7.68,18.57,62.23,0,Education,Cockatoo,3758.9,US/Eastern,0.9998821796759941
Cockatoo_education_Minh,16075,0.9163,8.37,44.9,8.61,24.05,77.03,0,Education,Cockatoo,4697.8,US/Eastern,0.9998821796759941
Gator_assembly_Stacy,16064,0.9156,8.44,0.19,0.4,0.0,1.67,2519,Entertainment/public assembly,Gator,79.9,US/Eastern,0.999829001367989
Gator_public_Nettie,16063,0.9156,8.44,15.77,3.59,1.33,26.67,0,Public services,Gator,593.8,US/Eastern,0.999829001367989
Cockatoo_lodging_Alicia,16061,0.9155,8.45,24.16,5.68,11.88,45.88,0,Lodging/residential,Cockatoo,3673.2,US/Eastern,0.9998821796759941
Cockatoo_education_Victoria,16058,0.9153,8.47,4.75,1.23,2.4,10.35,0,Education,Cockatoo,399.3,US/Eastern,0.9998821796759941
Bobcat_office_Nikita,16057,0.9152,8.48,37.57,15.43,0.0,89.25,37,Office,Bobcat,3895.7,US/Mountain,0.9982310984308131
Gator_other_Refugio,16055,0.9151,8.49,0.26,0.15,0.0,0.83,288,Other,Gator,869.3,US/Eastern,0.999829001367989
Cockatoo_office_Lorraine,16053,0.915,8.5,6.75,2.26,2.15,16.1,0,Office,Cockatoo,1070.6,US/Eastern,0.9998821796759941
Cockatoo_education_Rita,16053,0.915,8.5,12.6,5.53,5.53,30.55,0,Education,Cockatoo,1704.0,US/Eastern,0.9998821796759941
Cockatoo_education_Deloris,16049,0.9148,8.52,75.8,8.48,55.77,105.7,0,Education,Cockatoo,3079.5,US/Eastern,0.9998821796759941
Cockatoo_industrial_Nathaniel,16043,0.9144,8.56,82.85,68.23,4.65,235.45,0,Manufacturing/industrial,Cockatoo,10360.4,US/Eastern,0.9998821796759941
Cockatoo_education_Joeann,16043,0.9144,8.56,393.66,178.4,167.93,811.6,0,Education,Cockatoo,10360.4,US/Eastern,0.9998821796759941
Cockatoo_education_Clifton,16026,0.9135,8.65,1.33,0.14,0.9,1.8,0,Education,Cockatoo,5292.6,US/Eastern,0.9998821796759941
Cockatoo_lodging_Josephine,16019,0.9131,8.69,80.6,28.95,28.27,165.28,0,Lodging/residential,Cockatoo,7287.1,US/Eastern,0.9998821796759941
Gator_office_Lisa,16016,0.9129,8.71,187.52,31.95,30.0,244.17,0,Office,Gator,3729.3,US/Eastern,0.999829001367989
Gator_public_Kendall,16016,0.9129,8.71,17.06,3.47,1.71,32.0,0,Public services,Gator,726.5,US/Eastern,0.999829001367989
Cockatoo_education_Flora,16014,0.9128,8.72,871.5,43.07,682.6,1006.1,0,Education,Cockatoo,13913.3,US/Eastern,0.9998821796759941
Cockatoo_lodging_Tesha,16005,0.9123,8.77,21.23,5.51,11.53,41.98,0,Lodging/residential,Cockatoo,2239.2,US/Eastern,0.9998821796759941
Bobcat_warehouse_Charlie,16006,0.9123,8.77,0.11,0.88,0.0,8.33,15770,Warehouse/storage,Bobcat,2213.2,US/Mountain,0.9982310984308131
Cockatoo_education_Lionel,15986,0.9112,8.88,330.87,39.21,246.7,481.15,0,Education,Cockatoo,11660.0,US/Eastern,0.9998821796759941
Gator_assembly_Daisy,15984,0.9111,8.89,2.78,1.0,0.04,6.21,0,Entertainment/public assembly,Gator,33.1,US/Eastern,0.999829001367989
Crow_education_Marlin,15982,0.911,8.9,213.63,125.34,64.19,567.0,0,Education,Crow,7561.4,US/Eastern,1.0
Gator_office_Hunter,15982,0.911,8.9,38.93,11.63,0.0,56.77,120,Office,Gator,1314.6,US/Eastern,0.999829001367989
Bobcat_other_Jovita,15978,0.9107,8.93,29.22,38.91,0.0,130.0,244,Other,Bobcat,416.4,US/Mountain,0.9982310984308131
Gator_public_Janna,15969,0.9102,8.98,94.93,20.63,15.0,145.67,0,Public services,Gator,2656.1,US/Eastern,0.999829001367989
Cockatoo_assembly_Ed,15966,0.9101,8.99,158.12,62.99,43.55,387.98,0,Entertainment/public assembly,Cockatoo,8833.1,US/Eastern,0.9998821796759941
Cockatoo_education_Jon,15956,0.9095,9.05,111.14,39.16,47.67,227.32,0,Education,Cockatoo,10589.8,US/Eastern,0.9998821796759941
Gator_assembly_Regina,15945,0.9089,9.11,18.38,7.51,0.12,37.12,0,Entertainment/public assembly,Gator,919.2,US/Eastern,0.999829001367989
Gator_assembly_Kayleigh,15945,0.9089,9.11,6.62,6.95,0.0,28.33,264,Entertainment/public assembly,Gator,142.7,US/Eastern,0.999829001367989
Cockatoo_education_Jack,15939,0.9085,9.15,7.36,2.64,2.8,16.23,0,Education,Cockatoo,2918.5,US/Eastern,0.9998821796759941
Bobcat_other_Howard,15925,0.9077,9.23,38.0,59.7,0.0,373.76,51,Other,Bobcat,428.0,US/Mountain,0.9982310984308131
Bear_education_Nanette,15905,0.9066,9.34,112.84,37.56,13.06,279.83,0,Education,Bear,6150.5,US/Pacific,1.0
Gator_public_Erika,15899,0.9062,9.38,6.48,1.4,0.75,11.5,0,Public services,Gator,337.0,US/Eastern,0.999829001367989
Cockatoo_education_Terrence,15875,0.9049,9.51,432.69,44.15,283.38,580.25,0,Education,Cockatoo,18954.9,US/Eastern,0.9998821796759941
Bear_education_Destiny,15876,0.9049,9.51,124.64,50.02,46.11,309.76,0,Education,Bear,5157.6,US/Pacific,1.0
Gator_public_Tiffany,15875,0.9049,9.51,14.81,3.3,1.83,27.67,0,Public services,Gator,590.0,US/Eastern,0.999829001367989
Cockatoo_education_Marva,15835,0.9026,9.74,155.22,59.86,72.4,345.18,0,Education,Cockatoo,10123.7,US/Eastern,0.9998821796759941
Cockatoo_education_Orlando,15819,0.9017,9.83,233.16,43.53,162.3,372.12,0,Education,Cockatoo,15887.2,US/Eastern,0.9998821796759941
Gator_public_Ross,15805,0.9009,9.91,7.89,2.67,0.0,21.33,216,Public services,Gator,450.4,US/Eastern,0.999829001367989
Cockatoo_education_Laurence,15796,0.9004,9.96,69.35,32.32,27.07,176.7,0,Education,Cockatoo,4403.4,US/Eastern,0.9998821796759941
Cockatoo_education_Melanie,15793,0.9002,9.98,15.79,9.58,0.0,51.92,1,Education,Cockatoo,3240.0,US/Eastern,0.9998821796759941
Cockatoo_office_Gail,15792,0.9001,9.99,20.9,7.71,0.0,46.05,2,Office,Cockatoo,2909.4,US/Eastern,0.9998821796759941
Cockatoo_assembly_Evelyn,15742,0.8973,10.27,6.79,3.5,0.0,21.73,2,Entertainment/public assembly,Cockatoo,1822.7,US/Eastern,0.9998821796759941
Gator_other_Minda,15663,0.8928,10.72,5.25,4.16,0.0,17.5,480,Other,Gator,145.5,US/Eastern,0.999829001367989
Gator_assembly_Milton,15616,0.8901,10.99,0.56,0.59,0.0,3.54,2016,Entertainment/public assembly,Gator,48.3,US/Eastern,0.999829001367989
Cockatoo_education_Amira,15593,0.8888,11.12,46.32,12.81,2.88,89.7,0,Education,Cockatoo,2641.4,US/Eastern,0.9998821796759941
Gator_public_Maude,15592,0.8887,11.13,104.9,18.09,12.5,187.5,0,Public services,Gator,5574.2,US/Eastern,0.999829001367989
Rat_education_Tristan,15587,0.8885,11.15,29.05,12.11,8.85,78.16,0,Education,Rat,10228.6,US/Eastern,0.9996579052397514
Gator_other_Russel,15528,0.8851,11.49,10.41,2.98,0.0,20.83,192,Other,Gator,397.3,US/Eastern,0.999829001367989
Cockatoo_assembly_Fernanda,15511,0.8841,11.59,84.82,19.57,32.33,149.28,0,Entertainment/public assembly,Cockatoo,7074.8,US/Eastern,0.9998821796759941
Bobcat_education_Toni,15470,0.8818,11.82,27.21,8.94,0.0,64.25,18,Education,Bobcat,2033.8,US/Mountain,0.9982310984308131
Bobcat_education_Jayne,15448,0.8805,11.95,59.64,34.15,0.0,185.81,40,Education,Bobcat,6259.5,US/Mountain,0.9982310984308131
Crow_education_Kate,15420,0.8789,12.11,74.31,19.54,35.84,135.56,0,Education,Crow,6320.2,US/Eastern,1.0
Bear_education_Liliana,15416,0.8787,12.13,494.1,72.38,316.25,737.51,0,Education,Bear,19143.0,US/Pacific,1.0
Gator_assembly_Elliot,15360,0.8755,12.45,0.0,0.01,0.0,0.33,15336,Entertainment/public assembly,Gator,100.3,US/Eastern,0.999829001367989
Cockatoo_education_Latrice,15282,0.8711,12.89,0.02,0.18,0.0,2.92,14025,Education,Cockatoo,1940.7,US/Eastern,0.9998821796759941
Bear_assembly_Diana,15280,0.871,12.9,0.86,0.35,0.0,2.51,2,Entertainment/public assembly,Bear,121.2,US/Pacific,1.0
Gator_office_August,15264,0.87,13.0,58.4,19.13,0.0,118.75,48,Office,Gator,4487.2,US/Eastern,0.999829001367989
Bobcat_education_Hollis,15240,0.8687,13.13,148.98,25.3,37.5,264.0,0,Education,Bobcat,8173.2,US/Mountain,0.9982310984308131
Bobcat_assembly_Adam,15222,0.8676,13.24,70.36,19.17,0.0,155.38,9,Entertainment/public assembly,Bobcat,2053.2,US/Mountain,0.9982310984308131
Cockatoo_lodging_Jimmie,15217,0.8674,13.26,183.58,23.04,117.35,259.02,0,Lodging/residential,Cockatoo,2766.2,US/Eastern,0.9998821796759941
Bobcat_education_Whitney,15159,0.8641,13.59,360.62,155.85,0.0,1062.0,44,Education,Bobcat,6957.1,US/Mountain,0.9982310984308131
Bobcat_assembly_Billy,15153,0.8637,13.63,135.26,39.31,0.0,330.75,6,Entertainment/public assembly,Bobcat,19859.1,US/Mountain,0.9982310984308131
Bobcat_assembly_Camilla,15132,0.8625,13.75,19.64,3.4,7.12,33.0,0,Entertainment/public assembly,Bobcat,3696.4,US/Mountain,0.9982310984308131
Bear_public_Arlean,15092,0.8602,13.98,141.9,42.42,0.0,315.25,2,Public services,Bear,12131.4,US/Pacific,1.0
Bobcat_education_Dylan,15024,0.8564,14.36,134.91,38.39,0.0,262.5,30,Education,Bobcat,17358.0,US/Mountain,0.9982310984308131
Rat_public_Johnna,14847,0.8463,15.37,28.45,22.43,1.83,94.64,0,Public services,Rat,1465.5,US/Eastern,0.9996579052397514
Rat_public_Norene,14674,0.8364,16.36,26.99,5.8,16.65,42.99,0,Public services,Rat,1211.8,US/Eastern,0.9996579052397514
Bobcat_office_Kassandra,14596,0.832,16.8,53.23,28.59,0.0,160.38,1,Office,Bobcat,4003.6,US/Mountain,0.9982310984308131
Cockatoo_utility_Kimiko,14518,0.8275,17.25,78.7,60.19,7.3,242.6,0,Utility,Cockatoo,378.2,US/Eastern,0.9998821796759941
Cockatoo_assembly_Britt,14515,0.8273,17.27,0.66,4.66,0.0,44.7,14199,Entertainment/public assembly,Cockatoo,1435.4,US/Eastern,0.9998821796759941
Bear_assembly_Angel,14435,0.8228,17.72,494.34,172.03,36.5,1105.6,0,Entertainment/public assembly,Bear,22117.0,US/Pacific,1.0
Bobcat_education_Rosalva,14385,0.8199,18.01,79.2,28.32,0.0,207.88,6,Education,Bobcat,7836.0,US/Mountain,0.9982310984308131
Cockatoo_lodging_Kerri,14326,0.8166,18.34,18.36,4.59,8.8,33.42,0,Lodging/residential,Cockatoo,8949.9,US/Eastern,0.9998821796759941
Bear_education_Merrill,14317,0.8161,18.39,21.89,8.85,9.0,58.5,0,Education,Bear,3235.3,US/Pacific,1.0
Eagle_office_Amie,14193,0.809,19.1,464.76,59.61,282.56,549.58,0,Office,Eagle,9581.8,US/Eastern,0.9998289233576643
Rat_public_Elmira,13965,0.796,20.4,23.22,8.42,4.31,48.9,0,Public services,Rat,1035.2,US/Eastern,0.9996579052397514
Cockatoo_education_Evangeline,13954,0.7954,20.46,211.01,24.38,156.43,283.32,0,Education,Cockatoo,9795.1,US/Eastern,0.9998821796759941
Bobcat_office_Melody,13932,0.7941,20.59,50.13,12.24,0.0,102.88,2,Office,Bobcat,2503.6,US/Mountain,0.9982310984308131
Bobcat_office_Justine,13837,0.7887,21.13,19.72,8.8,0.0,55.75,17,Office,Bobcat,2445.7,US/Mountain,0.9982310984308131
Cockatoo_office_Ada,13741,0.7832,21.68,432.87,41.95,294.77,605.15,0,Office,Cockatoo,4952.0,US/Eastern,0.9998821796759941
Bobcat_education_Marisha,13602,0.7753,22.47,65.18,26.65,0.0,196.0,53,Education,Bobcat,6913.8,US/Mountain,0.9982310984308131
Rat_education_Gricelda,13391,0.7633,23.67,33.09,12.82,0.0,81.52,1,Education,Rat,2081.0,US/Eastern,0.9996579052397514
Rat_public_Lea,13219,0.7535,24.65,68.08,15.53,29.11,125.48,0,Public services,Rat,10293.7,US/Eastern,0.9996579052397514
Rat_office_Chris,13149,0.7495,25.05,889.09,269.52,0.0,1723.08,73,Office,Rat,54437.0,US/Eastern,0.9996579052397514
Bobcat_education_Monte,12990,0.7404,25.96,21.34,11.43,0.0,67.37,70,Education,Bobcat,2147.2,US/Mountain,0.9982310984308131
Rat_education_Dianne,12573,0.7167,28.33,135.55,40.91,0.0,257.03,376,Education,Rat,6800.5,US/Eastern,0.9996579052397514
Cockatoo_education_Christi,12557,0.7157,28.43,4.18,1.88,0.27,10.9,0,Education,Cockatoo,2158.3,US/Eastern,0.9998821796759941
Panther_education_Quintin,12464,0.7104,28.96,295.72,88.44,0.0,672.33,261,Education,Panther,10578.5,US/Eastern,0.999829001367989
Rat_education_Willy,12430,0.7085,29.15,70.04,46.88,0.0,281.99,2662,Education,Rat,8138.3,US/Eastern,0.9996579052397514
Gator_office_Carrie,12299,0.701,29.9,962.39,146.67,275.21,1328.83,0,Office,Gator,24987.5,US/Eastern,0.999829001367989
Bear_assembly_Danial,12187,0.6947,30.53,160.66,35.77,68.54,282.92,0,Entertainment/public assembly,Bear,7680.3,US/Pacific,1.0
Bobcat_education_Miki,12124,0.6911,30.89,66.55,31.39,0.0,163.12,6,Education,Bobcat,16116.7,US/Mountain,0.9982310984308131
Bear_lodging_Esperanza,12030,0.6857,31.43,29.65,8.06,16.39,61.03,0,Lodging/residential,Bear,8078.8,US/Pacific,1.0
Bear_education_Carlo,11996,0.6838,31.62,4.44,3.02,1.18,17.07,0,Education,Bear,1314.6,US/Pacific,1.0
Bear_parking_Bridget,11746,0.6695,33.05,16.63,4.49,2.74,36.72,0,Parking,Bear,36.0,US/Pacific,1.0
Bear_assembly_Harry,11426,0.6513,34.87,17.7,7.5,7.0,48.5,0,Entertainment/public assembly,Bear,5511.6,US/Pacific,1.0
Rat_office_Ashlee,10917,0.6223,37.77,45.93,22.18,0.0,105.07,4,Office,Rat,2186.9,US/Eastern,0.9996579052397514
Cockatoo_assembly_Ralph,10743,0.6123,38.77,19.07,2.94,4.97,35.35,0,Entertainment/public assembly,Cockatoo,14416.4,US/Eastern,0.9998821796759941
Rat_education_Susana,10632,0.606,39.4,7.52,6.09,0.0,19.2,942,Education,Rat,28056.7,US/Eastern,0.9996579052397514
Panther_office_Otto,10434,0.5947,40.53,185.15,92.92,0.0,502.03,1585,Office,Panther,8151.5,US/Eastern,0.999829001367989
Rat_public_Maxine,10199,0.5813,41.87,135.12,50.56,0.0,298.9,7,Public services,Rat,9519.4,US/Eastern,0.9996579052397514
Rat_assembly_Myrna,10031,0.5718,42.82,4.94,4.07,0.0,16.85,3007,Entertainment/public assembly,Rat,223.6,US/Eastern,0.9996579052397514
Gator_other_Samuel,9822,0.5598,44.02,6.71,5.82,1.04,30.36,0,Other,Gator,9568.5,US/Eastern,0.999829001367989
Gator_assembly_Erich,9785,0.5577,44.23,20.7,3.95,5.14,35.53,0,Entertainment/public assembly,Gator,645.1,US/Eastern,0.999829001367989
Rat_education_Alyson,9743,0.5553,44.47,49.76,19.84,0.43,102.42,0,Education,Rat,15561.3,US/Eastern,0.9996579052397514
Bear_education_Benjamin,9726,0.5544,44.56,1.15,0.8,0.0,4.9,295,Education,Bear,786.2,US/Pacific,1.0
Rat_education_Matt,9647,0.5499,45.01,147.5,66.29,30.57,320.71,0,Education,Rat,10405.1,US/Eastern,0.9996579052397514
Gator_assembly_Hue,9604,0.5474,45.26,1.19,2.69,0.0,16.32,6461,Entertainment/public assembly,Gator,371.6,US/Eastern,0.999829001367989
Rat_education_Mavis,9405,0.5361,46.39,178.0,111.33,0.0,482.6,1201,Education,Rat,14678.7,US/Eastern,0.9996579052397514
Gator_public_Jolene,9288,0.5294,47.06,6.26,2.02,0.0,13.33,120,Public services,Gator,811.4,US/Eastern,0.999829001367989
Rat_education_Jeanne,9165,0.5224,47.76,56.1,16.26,30.9,136.68,0,Education,Rat,4598.7,US/Eastern,0.9996579052397514
Rat_education_Donnell,9031,0.5148,48.52,55.7,49.78,4.51,219.96,0,Education,Rat,7413.7,US/Eastern,0.9996579052397514
Robin_office_Erma,8784,0.5007,49.93,13.64,10.85,0.0,48.1,1320,Office,Robin,4434.0,Europe/London,0.9999429093400319
Fox_education_Maureen,8760,0.4993,50.07,292.17,41.91,0.0,447.42,2,Education,Fox,22757.9,US/Mountain,0.9999429972068631
Rat_education_Romana,8757,0.4991,50.09,33.44,23.19,0.0,127.92,888,Education,Rat,4403.6,US/Eastern,0.9996579052397514
Swan_unknown_Jerold,8754,0.499,50.1,256.34,186.03,0.0,14030.68,939,,Swan,7746.6,US/Pacific,0.9984031936127744
Swan_unknown_Rocco,8755,0.499,50.1,342.52,317.73,0.0,18845.74,918,,Swan,4779.2,US/Pacific,0.9984031936127744
Swan_unknown_Isaiah,8752,0.4989,50.11,108.21,57.35,0.0,1894.43,220,,Swan,14806.3,US/Pacific,0.9984031936127744
Swan_unknown_Jan,8752,0.4989,50.11,316.22,102.21,0.0,5821.67,220,,Swan,14952.0,US/Pacific,0.9984031936127744
Swan_unknown_Ike,8751,0.4988,50.12,35.9,19.54,0.0,291.62,217,,Swan,6928.1,US/Pacific,0.9984031936127744
Swan_unknown_Douglas,8751,0.4988,50.12,233.39,105.97,0.0,4596.96,918,,Swan,7736.2,US/Pacific,0.9984031936127744
Swan_unknown_Bette,8750,0.4987,50.13,35.96,13.7,0.0,196.08,215,,Swan,5777.3,US/Pacific,0.9984031936127744
Gator_assembly_Beryl,8749,0.4987,50.13,1.08,0.71,0.0,3.42,408,Entertainment/public assembly,Gator,4136.8,US/Eastern,0.999829001367989
Swan_unknown_Valeria,8749,0.4987,50.13,55.83,12.0,0.0,328.29,211,,Swan,1238.3,US/Pacific,0.9984031936127744
Swan_unknown_Esteban,8749,0.4987,50.13,111.1,47.59,0.0,1979.48,437,,Swan,6976.4,US/Pacific,0.9984031936127744
Swan_unknown_Rudy,8750,0.4987,50.13,198.77,139.06,0.0,10094.77,918,,Swan,6394.6,US/Pacific,0.9984031936127744
Swan_unknown_Wendy,8750,0.4987,50.13,72.14,27.9,0.0,562.86,217,,Swan,7149.1,US/Pacific,0.9984031936127744
Swan_unknown_Raquel,8750,0.4987,50.13,133.86,41.26,0.0,1703.7,219,,Swan,11381.5,US/Pacific,0.9984031936127744
Swan_unknown_Reyna,8749,0.4987,50.13,82.79,38.63,0.0,565.21,219,,Swan,6154.5,US/Pacific,0.9984031936127744
Swan_unknown_Tom,8749,0.4987,50.13,35.94,21.19,0.0,200.34,218,,Swan,4645.0,US/Pacific,0.9984031936127744
Swan_unknown_Noelia,8748,0.4986,50.14,18.38,8.69,0.0,99.02,222,,Swan,943.9,US/Pacific,0.9984031936127744
Swan_unknown_Christoper,8747,0.4986,50.14,28.73,12.38,0.0,145.97,218,,Swan,8636.6,US/Pacific,0.9984031936127744
Swan_unknown_Fabian,8747,0.4986,50.14,32.46,10.68,0.0,148.4,218,,Swan,4233.6,US/Pacific,0.9984031936127744
Swan_unknown_Allison,8744,0.4984,50.16,7.54,4.3,0.0,31.59,217,,Swan,1699.8,US/Pacific,0.9984031936127744
Fox_education_Vernon,8732,0.4977,50.23,49.55,33.8,0.0,177.76,1336,Education,Fox,3825.7,US/Mountain,0.9999429972068631
Swan_unknown_Andres,8728,0.4975,50.25,133.39,34.89,0.0,365.09,83,,Swan,11538.7,US/Pacific,0.9984031936127744
Moose_education_Sasha,8567,0.4883,51.17,2.35,0.89,0.72,5.47,0,Education,Moose,8000.0,US/Eastern,1.0
Lamb_office_Joanna,8531,0.4863,51.37,0.36,0.64,0.0,2.0,6351,Office,Lamb,1103.0,Europe/London,0.9998857142857143
Rat_education_Eleonora,8183,0.4664,53.36,226.45,111.46,0.0,577.84,2,Education,Rat,10683.8,US/Eastern,0.9996579052397514
Eagle_office_Michele,8099,0.4616,53.84,166.69,27.19,0.0,293.0,25,Office,Eagle,6737.0,US/Eastern,0.9998289233576643
Eagle_office_Joette,8099,0.4616,53.84,269.68,57.72,0.0,489.0,26,Office,Eagle,6414.0,US/Eastern,0.9998289233576643
Rat_education_Denise,7996,0.4558,54.42,81.88,30.78,38.48,186.16,0,Education,Rat,6085.1,US/Eastern,0.9996579052397514
Rat_assembly_Karen,7996,0.4558,54.42,167.96,57.23,0.0,361.93,5,Entertainment/public assembly,Rat,5852.9,US/Eastern,0.9996579052397514
Rat_public_Yetta,7895,0.45,55.0,18.18,8.53,0.0,44.89,8,Public services,Rat,1980.5,US/Eastern,0.9996579052397514
Bobcat_education_Karin,7866,0.4484,55.16,43.48,17.92,0.0,113.62,2,Education,Bobcat,6052.1,US/Mountain,0.9982310984308131
Peacock_education_Weldon,7575,0.4318,56.82,658.84,80.84,265.41,877.36,0,Education,Peacock,22419.7,US/Eastern,0.9993728262728776
Peacock_education_Karl,7570,0.4315,56.85,79.63,15.6,48.2,129.89,0,Education,Peacock,44381.9,US/Eastern,0.9993728262728776
Peacock_assembly_Mamie,7557,0.4307,56.93,135.79,31.44,41.0,207.03,0,Entertainment/public assembly,Peacock,13295.3,US/Eastern,0.9993728262728776
Peacock_education_Bianca,7540,0.4298,57.02,171.15,22.77,42.3,243.05,0,Education,Peacock,4349.1,US/Eastern,0.9993728262728776
Rat_education_Edmund,7538,0.4297,57.03,49.87,33.11,0.0,165.09,13,Education,Rat,6187.3,US/Eastern,0.9996579052397514
Peacock_office_Glenn,7461,0.4253,57.47,66.6,32.9,27.28,195.32,0,Office,Peacock,2179.3,US/Eastern,0.9993728262728776
Peacock_education_Lucie,7413,0.4225,57.75,871.3,96.99,496.58,1150.73,0,Education,Peacock,23876.1,US/Eastern,0.9993728262728776
Peacock_office_Jonathon,7409,0.4223,57.77,35.26,9.52,17.17,74.35,0,Office,Peacock,3482.5,US/Eastern,0.9993728262728776
Rat_public_Angle,7292,0.4156,58.44,335.27,75.77,0.0,597.76,9,Public services,Rat,7562.0,US/Eastern,0.9996579052397514
Rat_public_Andrea,7079,0.4035,59.65,214.55,75.2,0.0,305.62,11,Public services,Rat,12792.7,US/Eastern,0.9996579052397514
Rat_assembly_Don,7077,0.4034,59.66,7.33,5.23,0.0,34.09,1,Entertainment/public assembly,Rat,183.7,US/Eastern,0.9996579052397514
Rat_health_Ann,6679,0.3807,61.93,89.67,52.57,0.0,228.88,1,Healthcare,Rat,7478.7,US/Eastern,0.9996579052397514
Bobcat_science_Tammy,6676,0.3805,61.95,73.61,56.66,0.0,253.68,1,Technology/science,Bobcat,10150.9,US/Mountain,0.9982310984308131
Rat_public_Alexander,6620,0.3773,62.27,85.16,66.11,0.0,193.22,2415,Public services,Rat,2787.1,US/Eastern,0.9996579052397514
Rat_education_Roxanne,6527,0.372,62.8,415.65,267.33,0.0,1085.31,3,Education,Rat,15115.3,US/Eastern,0.9996579052397514
Rat_education_Penny,6359,0.3625,63.75,166.85,63.43,43.08,329.7,0,Education,Rat,7014.2,US/Eastern,0.9996579052397514
Peacock_office_Naomi,5690,0.3243,67.57,170.19,55.51,62.47,287.05,0,Office,Peacock,5072.2,US/Eastern,0.9993728262728776
Rat_education_Alonzo,5591,0.3187,68.13,88.73,81.65,0.0,534.69,2039,Education,Rat,6015.5,US/Eastern,0.9996579052397514
Rat_public_Percy,5567,0.3173,68.27,6.7,3.5,0.0,14.56,4,Public services,Rat,3945.6,US/Eastern,0.9996579052397514
Rat_education_Abigail,5425,0.3092,69.08,116.55,43.09,0.0,263.07,155,Education,Rat,8825.8,US/Eastern,0.9996579052397514
Rat_education_Moises,5008,0.2855,71.45,160.24,20.56,102.5,243.33,0,Education,Rat,7794.6,US/Eastern,0.9996579052397514
Rat_education_Veronica,3960,0.2257,77.43,178.54,97.94,0.0,645.94,120,Education,Rat,14307.1,US/Eastern,0.9996579052397514
Bobcat_education_Rodrick,3920,0.2234,77.66,61.29,21.44,0.0,146.11,16,Education,Bobcat,11088.0,US/Mountain,0.9982310984308131
Bobcat_education_Emile,3001,0.1711,82.89,12.3,5.57,0.0,34.82,2,Education,Bobcat,5003.3,US/Mountain,0.9982310984308131
Bobcat_public_Angie,2980,0.1699,83.01,270.24,81.05,88.47,478.44,0,Public services,Bobcat,14777.3,US/Mountain,0.9982310984308131
Peacock_public_Linda,2878,0.164,83.6,29.66,9.73,0.0,59.28,126,Public services,Peacock,3592.7,US/Eastern,0.9993728262728776
Rat_education_Chance,1753,0.0999,90.01,46.21,33.1,0.0,158.06,313,Education,Rat,5592.8,US/Eastern,0.9996579052397514
Rat_education_Kristie,1530,0.0872,91.28,127.63,50.59,73.15,264.27,0,Education,Rat,5778.6,US/Eastern,0.9996579052397514
